,split,nspeakers,filename,session,ref_speaker,mix,audio_duration,brouhaha_speech_duration,brouhaha_speech_percentage,brouhaha_snr_mean,brouhaha_c50_mean
dev/1/S07_P19_123a_speech.wav,dev,1,S07_P19_123a_speech,S07,P19,123a_speech,12.26,11.610000000000001,0.9469820554649268,47.60692596435547,18.94864845275879
dev/1/S07_P19_123b_mix.wav,dev,1,S07_P19_123b_mix,S07,P19,123b_mix,12.26,12.032,0.9814029363784665,34.778804779052734,8.931133270263672
dev/1/S07_P19_123b_noise.wav,dev,1,S07_P19_123b_noise,S07,P19,123b_noise,12.26,0,0.0,5.919623851776123,33.52496719360352
dev/1/S07_P19_123b_speech.wav,dev,1,S07_P19_123b_speech,S07,P19,123b_speech,12.26,11.981,0.9772430668841762,43.54802322387695,8.991631507873535
dev/1/S07_P19_124a_mix.wav,dev,1,S07_P19_124a_mix,S07,P19,124a_mix,3.47,2.632,0.7585014409221902,24.693553924560547,16.653352737426758
dev/1/S07_P19_124a_noise.wav,dev,1,S07_P19_124a_noise,S07,P19,124a_noise,3.47,0,0.0,2.0441267490386963,22.122926712036133
dev/1/S07_P19_124a_speech.wav,dev,1,S07_P19_124a_speech,S07,P19,124a_speech,3.47,2.666,0.7682997118155619,51.31488037109375,16.817506790161133
dev/1/S07_P19_124b_mix.wav,dev,1,S07_P19_124b_mix,S07,P19,124b_mix,3.47,3.409,0.9824207492795388,20.490373611450195,16.2930850982666
dev/1/S07_P19_124b_noise.wav,dev,1,S07_P19_124b_noise,S07,P19,124b_noise,3.47,0,0.0,2.0441267490386963,22.122926712036133
dev/1/S07_P19_124b_speech.wav,dev,1,S07_P19_124b_speech,S07,P19,124b_speech,3.47,3.409,0.9824207492795388,42.8455696105957,15.533427238464355
dev/1/S07_P19_125b_mix.wav,dev,1,S07_P19_125b_mix,S07,P19,125b_mix,10.72,9.011,0.8405783582089551,27.90849494934082,9.1516695022583
dev/1/S07_P19_125b_noise.wav,dev,1,S07_P19_125b_noise,S07,P19,125b_noise,10.72,0,0.0,-1.3600963354110718,27.94789695739746
dev/1/S07_P19_125b_speech.wav,dev,1,S07_P19_125b_speech,S07,P19,125b_speech,10.72,9.163,0.8547574626865672,54.88074493408203,9.462724685668944
dev/1/S07_P19_126a_mix.wav,dev,1,S07_P19_126a_mix,S07,P19,126a_mix,3.41,2.498,0.7325513196480938,22.5529899597168,9.820334434509276
dev/1/S07_P19_126a_noise.wav,dev,1,S07_P19_126a_noise,S07,P19,126a_noise,3.41,0.034,0.00997067448680352,6.605494499206543,14.89344310760498
dev/1/S07_P19_126a_speech.wav,dev,1,S07_P19_126a_speech,S07,P19,126a_speech,3.41,2.548,0.7472140762463343,28.652944564819336,10.059565544128418
dev/1/S07_P19_126b_mix.wav,dev,1,S07_P19_126b_mix,S07,P19,126b_mix,3.41,3.358,0.9847507331378299,43.952781677246094,11.084556579589844
dev/1/S07_P19_126b_noise.wav,dev,1,S07_P19_126b_noise,S07,P19,126b_noise,3.41,0.034,0.00997067448680352,6.605494499206543,14.89344310760498
dev/1/S07_P19_126b_speech.wav,dev,1,S07_P19_126b_speech,S07,P19,126b_speech,3.41,3.358,0.9847507331378299,54.07628631591797,10.340120315551758
dev/1/S07_P19_127a_mix.wav,dev,1,S07_P19_127a_mix,S07,P19,127a_mix,5.27,3.426,0.6500948766603416,0.6122089624404907,26.26020812988281
dev/1/S07_P19_127a_noise.wav,dev,1,S07_P19_127a_noise,S07,P19,127a_noise,5.27,0,0.0,0.1974380016326904,13.532265663146973
dev/1/S07_P19_127a_speech.wav,dev,1,S07_P19_127a_speech,S07,P19,127a_speech,5.27,4.539,0.8612903225806452,18.679237365722656,34.54639434814453
dev/1/S07_P19_127b_mix.wav,dev,1,S07_P19_127b_mix,S07,P19,127b_mix,5.27,4.742,0.899810246679317,12.972503662109377,8.673069953918457
dev/1/S07_P19_127b_noise.wav,dev,1,S07_P19_127b_noise,S07,P19,127b_noise,5.27,0,0.0,0.1974380016326904,13.532265663146973
dev/1/S07_P19_127b_speech.wav,dev,1,S07_P19_127b_speech,S07,P19,127b_speech,5.27,4.725,0.896584440227704,35.31949996948242,8.28273868560791
dev/1/S07_P19_129b_mix.wav,dev,1,S07_P19_129b_mix,S07,P19,129b_mix,3.31,1.755,0.5302114803625377,17.432218551635742,11.132180213928224
dev/1/S07_P19_129b_noise.wav,dev,1,S07_P19_129b_noise,S07,P19,129b_noise,3.31,0,0.0,3.68310546875,25.530006408691406
dev/1/S07_P19_129b_speech.wav,dev,1,S07_P19_129b_speech,S07,P19,129b_speech,3.31,1.789,0.5404833836858006,33.64347076416016,11.9457426071167
dev/1/S07_P19_12a_mix.wav,dev,1,S07_P19_12a_mix,S07,P19,12a_mix,3.09,2.768,0.8957928802588997,6.015163421630859,15.956031799316406
dev/1/S07_P19_12a_noise.wav,dev,1,S07_P19_12a_noise,S07,P19,12a_noise,3.09,0,0.0,3.590425491333008,25.677410125732425
dev/1/S07_P19_12a_speech.wav,dev,1,S07_P19_12a_speech,S07,P19,12a_speech,3.09,2.7,0.8737864077669903,43.13319778442383,18.451416015625
dev/1/S07_P19_12b_mix.wav,dev,1,S07_P19_12b_mix,S07,P19,12b_mix,3.09,2.751,0.8902912621359224,17.81583023071289,11.58706283569336
dev/1/S07_P19_12b_noise.wav,dev,1,S07_P19_12b_noise,S07,P19,12b_noise,3.09,0,0.0,3.590425491333008,25.677410125732425
dev/1/S07_P19_12b_speech.wav,dev,1,S07_P19_12b_speech,S07,P19,12b_speech,3.09,2.801,0.9064724919093852,44.64748764038086,11.574161529541016
dev/1/S07_P19_132a_mix.wav,dev,1,S07_P19_132a_mix,S07,P19,132a_mix,6.24,6.176,0.9897435897435898,9.284603118896484,9.481879234313965
dev/1/S07_P19_132a_noise.wav,dev,1,S07_P19_132a_noise,S07,P19,132a_noise,6.24,0.236,0.03782051282051282,6.597174644470215,24.257078170776367
dev/1/S07_P19_132a_speech.wav,dev,1,S07_P19_132a_speech,S07,P19,132a_speech,6.24,6.176,0.9897435897435898,40.31237411499024,8.731223106384277
dev/1/S07_P19_132b_mix.wav,dev,1,S07_P19_132b_mix,S07,P19,132b_mix,6.24,5.890000000000001,0.9439102564102565,5.524334907531738,7.31948184967041
dev/1/S07_P19_132b_noise.wav,dev,1,S07_P19_132b_noise,S07,P19,132b_noise,6.24,0.236,0.03782051282051282,6.597174644470215,24.257078170776367
dev/1/S07_P19_132b_speech.wav,dev,1,S07_P19_132b_speech,S07,P19,132b_speech,6.24,6.075,0.9735576923076923,42.78396987915039,6.679976463317871
dev/1/S07_P19_133b_mix.wav,dev,1,S07_P19_133b_mix,S07,P19,133b_mix,11.06,9.584999999999999,0.866636528028933,19.705780029296875,16.615787506103516
dev/1/S07_P19_133b_noise.wav,dev,1,S07_P19_133b_noise,S07,P19,133b_noise,11.06,0.287,0.02594936708860759,3.5784499645233154,27.623191833496094
dev/1/S07_P19_133b_speech.wav,dev,1,S07_P19_133b_speech,S07,P19,133b_speech,11.06,9.619,0.8697106690777576,41.55133056640625,15.574162483215332
dev/1/S07_P19_135a_mix.wav,dev,1,S07_P19_135a_mix,S07,P19,135a_mix,4.69,3.932,0.8383795309168443,16.204381942749023,8.209673881530762
dev/1/S07_P19_135a_noise.wav,dev,1,S07_P19_135a_noise,S07,P19,135a_noise,4.69,0,0.0,4.269667148590088,24.01436233520508
dev/1/S07_P19_135a_speech.wav,dev,1,S07_P19_135a_speech,S07,P19,135a_speech,4.69,3.898,0.8311300639658848,42.74773788452149,7.872317314147949
dev/1/S07_P19_136a_mix.wav,dev,1,S07_P19_136a_mix,S07,P19,136a_mix,5.52,4.945,0.8958333333333335,27.447986602783203,8.942586898803711
dev/1/S07_P19_136a_noise.wav,dev,1,S07_P19_136a_noise,S07,P19,136a_noise,5.52,0,0.0,0.5053893327713013,26.080774307250977
dev/1/S07_P19_136a_speech.wav,dev,1,S07_P19_136a_speech,S07,P19,136a_speech,5.52,5.147,0.9324275362318841,55.26750564575195,9.19986343383789
dev/1/S07_P19_136b_mix.wav,dev,1,S07_P19_136b_mix,S07,P19,136b_mix,5.52,4.0,0.7246376811594204,7.132360458374023,17.009153366088867
dev/1/S07_P19_136b_noise.wav,dev,1,S07_P19_136b_noise,S07,P19,136b_noise,5.52,0,0.0,0.5053893327713013,26.080774307250977
dev/1/S07_P19_136b_speech.wav,dev,1,S07_P19_136b_speech,S07,P19,136b_speech,5.52,4.219,0.7643115942028986,35.46835708618164,20.157360076904297
dev/1/S07_P19_138b_mix.wav,dev,1,S07_P19_138b_mix,S07,P19,138b_mix,7.99,7.543,0.9440550688360451,27.644535064697266,7.909654140472412
dev/1/S07_P19_138b_noise.wav,dev,1,S07_P19_138b_noise,S07,P19,138b_noise,7.99,0,0.0,2.554526329040528,17.257905960083008
dev/1/S07_P19_138b_speech.wav,dev,1,S07_P19_138b_speech,S07,P19,138b_speech,7.99,7.476,0.9356695869837296,40.180965423583984,7.629438877105713
dev/1/S07_P19_139a_mix.wav,dev,1,S07_P19_139a_mix,S07,P19,139a_mix,13.56,9.737,0.7180678466076696,20.39882469177246,5.086397647857666
dev/1/S07_P19_139a_noise.wav,dev,1,S07_P19_139a_noise,S07,P19,139a_noise,13.56,0,0.0,2.786445617675781,19.1717529296875
dev/1/S07_P19_139a_speech.wav,dev,1,S07_P19_139a_speech,S07,P19,139a_speech,13.56,9.786999999999999,0.7217551622418878,55.71453094482422,5.576487064361572
dev/1/S07_P19_139b_mix.wav,dev,1,S07_P19_139b_mix,S07,P19,139b_mix,13.56,12.741,0.9396017699115043,9.332627296447754,10.369223594665527
dev/1/S07_P19_139b_noise.wav,dev,1,S07_P19_139b_noise,S07,P19,139b_noise,13.56,0,0.0,2.786445617675781,19.1717529296875
dev/1/S07_P19_139b_speech.wav,dev,1,S07_P19_139b_speech,S07,P19,139b_speech,13.56,12.336,0.9097345132743363,45.02985000610352,8.112945556640625
dev/1/S07_P19_13a_mix.wav,dev,1,S07_P19_13a_mix,S07,P19,13a_mix,3.72,3.578,0.9618279569892472,28.82548713684082,14.029701232910156
dev/1/S07_P19_13a_noise.wav,dev,1,S07_P19_13a_noise,S07,P19,13a_noise,3.72,0,0.0,4.095845699310303,13.297022819519045
dev/1/S07_P19_13a_speech.wav,dev,1,S07_P19_13a_speech,S07,P19,13a_speech,3.72,3.662,0.9844086021505376,44.36313247680664,16.89728355407715
dev/1/S07_P19_141b_mix.wav,dev,1,S07_P19_141b_mix,S07,P19,141b_mix,3.73,3.358,0.9002680965147454,33.964359283447266,8.118301391601562
dev/1/S07_P19_141b_noise.wav,dev,1,S07_P19_141b_noise,S07,P19,141b_noise,3.73,0,0.0,15.949047088623049,25.991287231445312
dev/1/S07_P19_141b_speech.wav,dev,1,S07_P19_141b_speech,S07,P19,141b_speech,3.73,3.341,0.8957104557640752,38.82868957519531,8.293312072753906
dev/1/S07_P19_143a_mix.wav,dev,1,S07_P19_143a_mix,S07,P19,143a_mix,4.51,4.354,0.9654101995565411,8.677397727966309,8.418134689331055
dev/1/S07_P19_143a_noise.wav,dev,1,S07_P19_143a_noise,S07,P19,143a_noise,4.51,0,0.0,1.4669384956359863,22.375288009643555
dev/1/S07_P19_143a_speech.wav,dev,1,S07_P19_143a_speech,S07,P19,143a_speech,4.51,4.387,0.9727272727272727,35.92254638671875,9.826117515563965
dev/1/S07_P19_143b_mix.wav,dev,1,S07_P19_143b_mix,S07,P19,143b_mix,4.51,3.426,0.7596452328159646,11.009400367736816,4.749895095825195
dev/1/S07_P19_143b_noise.wav,dev,1,S07_P19_143b_noise,S07,P19,143b_noise,4.51,0,0.0,1.4669384956359863,22.375288009643555
dev/1/S07_P19_143b_speech.wav,dev,1,S07_P19_143b_speech,S07,P19,143b_speech,4.51,2.936,0.6509977827050998,30.305809020996094,6.4781012535095215
dev/1/S07_P19_144a_mix.wav,dev,1,S07_P19_144a_mix,S07,P19,144a_mix,3.41,2.447,0.7175953079178885,21.22417640686035,11.113410949707031
dev/1/S07_P19_144a_noise.wav,dev,1,S07_P19_144a_noise,S07,P19,144a_noise,3.41,0,0.0,-0.4834475815296173,24.377517700195312
dev/1/S07_P19_144a_speech.wav,dev,1,S07_P19_144a_speech,S07,P19,144a_speech,3.41,2.481,0.7275659824046921,40.99869537353516,10.806198120117188
dev/1/S07_P19_144b_mix.wav,dev,1,S07_P19_144b_mix,S07,P19,144b_mix,3.41,3.173,0.9304985337243401,22.26189613342285,7.266522407531738
dev/1/S07_P19_144b_noise.wav,dev,1,S07_P19_144b_noise,S07,P19,144b_noise,3.41,0,0.0,-0.4834475815296173,24.377517700195312
dev/1/S07_P19_144b_speech.wav,dev,1,S07_P19_144b_speech,S07,P19,144b_speech,3.41,3.156,0.9255131964809384,56.87351989746094,7.676570415496826
dev/1/S07_P19_146a_mix.wav,dev,1,S07_P19_146a_mix,S07,P19,146a_mix,3.39,3.341,0.9855457227138643,16.192752838134766,10.575852394104004
dev/1/S07_P19_146a_noise.wav,dev,1,S07_P19_146a_noise,S07,P19,146a_noise,3.39,0,0.0,7.601412773132324,22.179309844970703
dev/1/S07_P19_146a_speech.wav,dev,1,S07_P19_146a_speech,S07,P19,146a_speech,3.39,2.936,0.8660766961651917,38.11465835571289,8.57066822052002
dev/1/S07_P19_146b_mix.wav,dev,1,S07_P19_146b_mix,S07,P19,146b_mix,3.39,3.071,0.9058997050147493,17.72966957092285,10.043065071105955
dev/1/S07_P19_146b_noise.wav,dev,1,S07_P19_146b_noise,S07,P19,146b_noise,3.39,0,0.0,7.601412773132324,22.179309844970703
dev/1/S07_P19_146b_speech.wav,dev,1,S07_P19_146b_speech,S07,P19,146b_speech,3.39,3.021,0.891150442477876,33.26961898803711,13.654966354370115
dev/1/S07_P19_14a_mix.wav,dev,1,S07_P19_14a_mix,S07,P19,14a_mix,6.49,4.624,0.7124807395993836,12.341320991516112,8.980076789855957
dev/1/S07_P19_14a_noise.wav,dev,1,S07_P19_14a_noise,S07,P19,14a_noise,6.49,1.788,0.27550077041602467,1.5506616830825806,14.110794067382812
dev/1/S07_P19_14a_speech.wav,dev,1,S07_P19_14a_speech,S07,P19,14a_speech,6.49,4.59,0.7072419106317411,54.71980285644531,9.991872787475586
dev/1/S07_P19_14b_mix.wav,dev,1,S07_P19_14b_mix,S07,P19,14b_mix,6.49,4.606999999999999,0.7098613251155623,10.79188346862793,8.228757858276367
dev/1/S07_P19_14b_noise.wav,dev,1,S07_P19_14b_noise,S07,P19,14b_noise,6.49,1.788,0.27550077041602467,1.5506616830825806,14.110794067382812
dev/1/S07_P19_14b_speech.wav,dev,1,S07_P19_14b_speech,S07,P19,14b_speech,6.49,4.574,0.7047765793528505,54.51457595825195,8.491661071777344
dev/1/S07_P19_17a_mix.wav,dev,1,S07_P19_17a_mix,S07,P19,17a_mix,4.16,4.101,0.9858173076923077,10.992414474487305,15.23963451385498
dev/1/S07_P19_17a_noise.wav,dev,1,S07_P19_17a_noise,S07,P19,17a_noise,4.16,0,0.0,-0.868973970413208,24.996723175048828
dev/1/S07_P19_17a_speech.wav,dev,1,S07_P19_17a_speech,S07,P19,17a_speech,4.16,4.067,0.9776442307692308,44.66050338745117,13.419631004333496
dev/1/S07_P19_17b_mix.wav,dev,1,S07_P19_17b_mix,S07,P19,17b_mix,4.16,4.101,0.9858173076923077,2.8572919368743896,7.267888069152832
dev/1/S07_P19_17b_noise.wav,dev,1,S07_P19_17b_noise,S07,P19,17b_noise,4.16,0,0.0,-0.868973970413208,24.996723175048828
dev/1/S07_P19_17b_speech.wav,dev,1,S07_P19_17b_speech,S07,P19,17b_speech,4.16,4.101,0.9858173076923077,48.152442932128906,6.523067951202393
dev/1/S07_P19_18a_mix.wav,dev,1,S07_P19_18a_mix,S07,P19,18a_mix,17.37,15.542,0.894761082325849,12.580755233764648,13.298724174499512
dev/1/S07_P19_18a_noise.wav,dev,1,S07_P19_18a_noise,S07,P19,18a_noise,17.37,0,0.0,-0.0538246296346187,23.209577560424805
dev/1/S07_P19_18a_speech.wav,dev,1,S07_P19_18a_speech,S07,P19,18a_speech,17.37,15.542,0.894761082325849,42.33123779296875,13.017803192138672
dev/1/S07_P19_18b_mix.wav,dev,1,S07_P19_18b_mix,S07,P19,18b_mix,17.37,15.642999999999999,0.9005757052389176,25.10964012145996,10.64820384979248
dev/1/S07_P19_18b_noise.wav,dev,1,S07_P19_18b_noise,S07,P19,18b_noise,17.37,0,0.0,-0.0538246296346187,23.209577560424805
dev/1/S07_P19_18b_speech.wav,dev,1,S07_P19_18b_speech,S07,P19,18b_speech,17.37,15.677,0.9025331030512377,57.32157516479492,9.798653602600098
dev/1/S07_P19_19a_mix.wav,dev,1,S07_P19_19a_mix,S07,P19,19a_mix,4.67,2.076,0.44453961456102786,7.137431621551514,13.117291450500488
dev/1/S07_P19_19a_noise.wav,dev,1,S07_P19_19a_noise,S07,P19,19a_noise,4.67,0.456,0.09764453961456103,-3.999309778213501,12.582204818725586
dev/1/S07_P19_19a_speech.wav,dev,1,S07_P19_19a_speech,S07,P19,19a_speech,4.67,1.991,0.426338329764454,38.81070327758789,13.386488914489746
dev/1/S07_P19_19b_mix.wav,dev,1,S07_P19_19b_mix,S07,P19,19b_mix,4.67,2.987,0.6396145610278373,0.3205671012401581,10.903472900390623
dev/1/S07_P19_19b_noise.wav,dev,1,S07_P19_19b_noise,S07,P19,19b_noise,4.67,0.456,0.09764453961456103,-3.999309778213501,12.582204818725586
dev/1/S07_P19_19b_speech.wav,dev,1,S07_P19_19b_speech,S07,P19,19b_speech,4.67,1.974,0.4226980728051392,32.893272399902344,10.98007583618164
dev/1/S07_P19_1a_mix.wav,dev,1,S07_P19_1a_mix,S07,P19,1a_mix,6.76,2.987,0.44186390532544384,3.5593297481536865,20.39517593383789
dev/1/S07_P19_1a_noise.wav,dev,1,S07_P19_1a_noise,S07,P19,1a_noise,6.76,0,0.0,-2.208945035934448,21.731904983520508
dev/1/S07_P19_1a_speech.wav,dev,1,S07_P19_1a_speech,S07,P19,1a_speech,6.76,3.156,0.4668639053254438,45.364990234375,21.57280540466309
dev/1/S07_P19_20a_mix.wav,dev,1,S07_P19_20a_mix,S07,P19,20a_mix,6.79,0.101,0.014874815905743742,-3.179018020629883,25.65789222717285
dev/1/S07_P19_20a_noise.wav,dev,1,S07_P19_20a_noise,S07,P19,20a_noise,6.79,0,0.0,-3.561307668685913,23.25281524658203
dev/1/S07_P19_20a_speech.wav,dev,1,S07_P19_20a_speech,S07,P19,20a_speech,6.79,6.278,0.9245949926362297,41.080810546875,17.216148376464844
dev/1/S07_P19_23a_mix.wav,dev,1,S07_P19_23a_mix,S07,P19,23a_mix,8.08,7.425,0.9189356435643564,12.747170448303224,10.05203914642334
dev/1/S07_P19_23a_noise.wav,dev,1,S07_P19_23a_noise,S07,P19,23a_noise,8.08,0,0.0,0.2859809994697571,14.014020919799805
dev/1/S07_P19_23a_speech.wav,dev,1,S07_P19_23a_speech,S07,P19,23a_speech,8.08,7.459,0.9231435643564356,49.16294479370117,13.4312744140625
dev/1/S07_P19_24a_mix.wav,dev,1,S07_P19_24a_mix,S07,P19,24a_mix,7.64,7.088,0.9277486910994764,2.9624392986297607,12.119452476501465
dev/1/S07_P19_24a_noise.wav,dev,1,S07_P19_24a_noise,S07,P19,24a_noise,7.64,0,0.0,-0.1855793446302414,17.476314544677734
dev/1/S07_P19_24a_speech.wav,dev,1,S07_P19_24a_speech,S07,P19,24a_speech,7.64,7.24,0.9476439790575917,45.2324104309082,10.267633438110352
dev/1/S07_P19_24b_mix.wav,dev,1,S07_P19_24b_mix,S07,P19,24b_mix,7.64,6.242999999999999,0.8171465968586387,26.31787109375,15.986129760742188
dev/1/S07_P19_24b_noise.wav,dev,1,S07_P19_24b_noise,S07,P19,24b_noise,7.64,0,0.0,-0.1855793446302414,17.476314544677734
dev/1/S07_P19_24b_speech.wav,dev,1,S07_P19_24b_speech,S07,P19,24b_speech,7.64,6.243,0.8171465968586388,52.52132797241211,16.615785598754883
dev/1/S07_P19_26a_mix.wav,dev,1,S07_P19_26a_mix,S07,P19,26a_mix,19.92,17.956,0.9014056224899597,16.96661949157715,9.013458251953123
dev/1/S07_P19_26a_noise.wav,dev,1,S07_P19_26a_noise,S07,P19,26a_noise,19.92,0.084,0.004216867469879518,-3.3086905479431152,18.7899112701416
dev/1/S07_P19_26a_speech.wav,dev,1,S07_P19_26a_speech,S07,P19,26a_speech,19.92,18.241,0.9157128514056224,55.28350067138672,8.38701343536377
dev/1/S07_P19_26b_mix.wav,dev,1,S07_P19_26b_mix,S07,P19,26b_mix,19.92,18.698,0.9386546184738955,13.807289123535156,18.09246635437012
dev/1/S07_P19_26b_noise.wav,dev,1,S07_P19_26b_noise,S07,P19,26b_noise,19.92,0.084,0.004216867469879518,-3.3086905479431152,18.7899112701416
dev/1/S07_P19_26b_speech.wav,dev,1,S07_P19_26b_speech,S07,P19,26b_speech,19.92,18.883000000000003,0.9479417670682732,55.298828125,18.10148811340332
dev/1/S07_P19_27a_mix.wav,dev,1,S07_P19_27a_mix,S07,P19,27a_mix,11.6,9.247,0.7971551724137931,1.3509340286254885,20.267059326171875
dev/1/S07_P19_27a_noise.wav,dev,1,S07_P19_27a_noise,S07,P19,27a_noise,11.6,0,0.0,-4.062569618225098,22.85924530029297
dev/1/S07_P19_27a_speech.wav,dev,1,S07_P19_27a_speech,S07,P19,27a_speech,11.6,9.146,0.788448275862069,50.55854415893555,17.006988525390625
dev/1/S07_P19_27b_mix.wav,dev,1,S07_P19_27b_mix,S07,P19,27b_mix,11.6,10.176,0.8772413793103448,3.4312877655029297,25.038461685180664
dev/1/S07_P19_27b_noise.wav,dev,1,S07_P19_27b_noise,S07,P19,27b_noise,11.6,0,0.0,-4.062569618225098,22.85924530029297
dev/1/S07_P19_27b_speech.wav,dev,1,S07_P19_27b_speech,S07,P19,27b_speech,11.6,10.057,0.8669827586206897,53.311920166015625,30.866609573364254
dev/1/S07_P19_28a_mix.wav,dev,1,S07_P19_28a_mix,S07,P19,28a_mix,15.03,14.715,0.9790419161676647,27.049867630004883,12.556869506835938
dev/1/S07_P19_28a_noise.wav,dev,1,S07_P19_28a_noise,S07,P19,28a_noise,15.03,0,0.0,-2.6241023540496826,22.00867462158203
dev/1/S07_P19_28a_speech.wav,dev,1,S07_P19_28a_speech,S07,P19,28a_speech,15.03,14.681,0.9767797737857618,56.16640853881836,12.92292308807373
dev/1/S07_P19_28b_mix.wav,dev,1,S07_P19_28b_mix,S07,P19,28b_mix,15.03,13.972000000000001,0.9296074517631405,10.303879737854004,16.250102996826172
dev/1/S07_P19_28b_noise.wav,dev,1,S07_P19_28b_noise,S07,P19,28b_noise,15.03,0,0.0,-2.6241023540496826,22.00867462158203
dev/1/S07_P19_28b_speech.wav,dev,1,S07_P19_28b_speech,S07,P19,28b_speech,15.03,13.905,0.9251497005988024,55.975379943847656,16.573564529418945
dev/1/S07_P19_29b_mix.wav,dev,1,S07_P19_29b_mix,S07,P19,29b_mix,4.72,2.7849999999999997,0.5900423728813559,12.746196746826172,15.69489574432373
dev/1/S07_P19_29b_noise.wav,dev,1,S07_P19_29b_noise,S07,P19,29b_noise,4.72,0,0.0,-4.737301826477051,16.46991729736328
dev/1/S07_P19_29b_speech.wav,dev,1,S07_P19_29b_speech,S07,P19,29b_speech,4.72,2.228,0.4720338983050848,41.6114387512207,13.881302833557127
dev/1/S07_P19_2b_mix.wav,dev,1,S07_P19_2b_mix,S07,P19,2b_mix,3.64,2.633,0.7233516483516483,8.16670036315918,10.520560264587402
dev/1/S07_P19_2b_noise.wav,dev,1,S07_P19_2b_noise,S07,P19,2b_noise,3.64,0,0.0,1.5957472324371338,22.198118209838867
dev/1/S07_P19_2b_speech.wav,dev,1,S07_P19_2b_speech,S07,P19,2b_speech,3.64,2.852,0.7835164835164835,65.72967529296875,9.192756652832031
dev/1/S07_P19_30a_mix.wav,dev,1,S07_P19_30a_mix,S07,P19,30a_mix,3.29,2.936,0.892401215805471,14.403213500976562,18.40635299682617
dev/1/S07_P19_30a_noise.wav,dev,1,S07_P19_30a_noise,S07,P19,30a_noise,3.29,0,0.0,2.3610095977783203,23.461013793945312
dev/1/S07_P19_30a_speech.wav,dev,1,S07_P19_30a_speech,S07,P19,30a_speech,3.29,2.869,0.8720364741641338,34.368160247802734,17.501300811767578
dev/1/S07_P19_30b_mix.wav,dev,1,S07_P19_30b_mix,S07,P19,30b_mix,3.29,3.071,0.9334346504559271,14.173194885253906,16.785255432128906
dev/1/S07_P19_30b_noise.wav,dev,1,S07_P19_30b_noise,S07,P19,30b_noise,3.29,0,0.0,2.3610095977783203,23.461013793945312
dev/1/S07_P19_30b_speech.wav,dev,1,S07_P19_30b_speech,S07,P19,30b_speech,3.29,3.139,0.9541033434650456,40.17694091796875,11.719176292419434
dev/1/S07_P19_32a_mix.wav,dev,1,S07_P19_32a_mix,S07,P19,32a_mix,3.36,2.295,0.6830357142857143,9.769506454467772,8.646064758300781
dev/1/S07_P19_32a_noise.wav,dev,1,S07_P19_32a_noise,S07,P19,32a_noise,3.36,0,0.0,1.4827325344085691,26.063617706298828
dev/1/S07_P19_32a_speech.wav,dev,1,S07_P19_32a_speech,S07,P19,32a_speech,3.36,2.329,0.693154761904762,47.37174224853516,8.671960830688477
dev/1/S07_P19_32b_mix.wav,dev,1,S07_P19_32b_mix,S07,P19,32b_mix,3.36,3.139,0.9342261904761905,11.321550369262695,10.163944244384766
dev/1/S07_P19_32b_noise.wav,dev,1,S07_P19_32b_noise,S07,P19,32b_noise,3.36,0,0.0,1.4827325344085691,26.063617706298828
dev/1/S07_P19_32b_speech.wav,dev,1,S07_P19_32b_speech,S07,P19,32b_speech,3.36,3.071,0.9139880952380953,39.96681213378906,10.080248832702637
dev/1/S07_P19_33a_mix.wav,dev,1,S07_P19_33a_mix,S07,P19,33a_mix,19.93,19.727,0.9898143502257903,10.794496536254885,18.43305778503418
dev/1/S07_P19_33a_noise.wav,dev,1,S07_P19_33a_noise,S07,P19,33a_noise,19.93,0,0.0,-4.127814769744873,21.258708953857425
dev/1/S07_P19_33a_speech.wav,dev,1,S07_P19_33a_speech,S07,P19,33a_speech,19.93,19.558,0.9813346713497241,46.466739654541016,19.64560890197754
dev/1/S07_P19_33b_mix.wav,dev,1,S07_P19_33b_mix,S07,P19,33b_mix,19.93,19.423,0.9745609633718012,9.70766258239746,12.849730491638184
dev/1/S07_P19_33b_noise.wav,dev,1,S07_P19_33b_noise,S07,P19,33b_noise,19.93,0,0.0,-4.127814769744873,21.258708953857425
dev/1/S07_P19_33b_speech.wav,dev,1,S07_P19_33b_speech,S07,P19,33b_speech,19.93,19.44,0.9754139488208732,50.01644515991211,9.680231094360352
